country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Switzerland,Switzerland,week,2012,8,33,2012-08-12,1024,1146,-122,-10.645724258289704
Switzerland,Switzerland,week,2012,8,34,2012-08-19,1118,1137,-19,-1.6710642040457344
Switzerland,Switzerland,week,2012,8,35,2012-08-26,1180,1166,14,1.2006861063464953
Switzerland,Switzerland,week,2012,9,36,2012-09-02,1081,1150,-69,-6
Switzerland,Switzerland,week,2012,9,37,2012-09-09,1127,1177,-50,-4.248088360237887
Switzerland,Switzerland,week,2012,9,38,2012-09-16,1159,1161,-2,-0.1722652885443665
Switzerland,Switzerland,week,2012,9,39,2012-09-23,1173,1187,-14,-1.1794439764111218
Switzerland,Switzerland,week,2012,9,40,2012-09-30,1155,1216,-61,-5.016447368421055
Switzerland,Switzerland,week,2012,10,41,2012-10-07,1237,1264,-27,-2.1360759493670827
Switzerland,Switzerland,week,2012,10,42,2012-10-14,1180,1257,-77,-6.12569610182976
Switzerland,Switzerland,week,2012,10,43,2012-10-21,1142,1217,-75,-6.162695152013143
Switzerland,Switzerland,week,2012,10,44,2012-10-28,1245,1222,23,1.8821603927986956
Switzerland,Switzerland,week,2012,11,45,2012-11-04,1173,1248,-75,-6.009615384615387
Switzerland,Switzerland,week,2012,11,46,2012-11-11,1184,1280,-96,-7.5
Switzerland,Switzerland,week,2012,11,47,2012-11-18,1207,1267,-60,-4.735595895816886
Switzerland,Switzerland,week,2012,11,48,2012-11-25,1265,1300,-35,-2.6923076923076934
Switzerland,Switzerland,week,2012,12,49,2012-12-02,1210,1323,-113,-8.541194255479965
Switzerland,Switzerland,week,2012,12,50,2012-12-09,1263,1327,-64,-4.822908816880172
Switzerland,Switzerland,week,2012,12,51,2012-12-16,1266,1299,-33,-2.540415704387982
Switzerland,Switzerland,week,2013,1,1,2013-01-06,1287,1402,-115,-8.202567760342376
Switzerland,Switzerland,week,2013,1,2,2013-01-13,1412,1483,-71,-4.787592717464591
Switzerland,Switzerland,week,2013,1,3,2013-01-20,1395,1487,-92,-6.186953597848017
Switzerland,Switzerland,week,2013,1,4,2013-01-27,1404,1391,13,0.9345794392523317
Switzerland,Switzerland,week,2013,2,5,2013-02-03,1430,1425,5,0.3508771929824519
Switzerland,Switzerland,week,2013,2,6,2013-02-10,1451,1470,-19,-1.2925170068027114
Switzerland,Switzerland,week,2013,2,7,2013-02-17,1496,1548,-52,-3.3591731266149907
Switzerland,Switzerland,week,2013,2,8,2013-02-24,1423,1465,-42,-2.8668941979522202
Switzerland,Switzerland,week,2013,3,9,2013-03-03,1461,1518,-57,-3.754940711462453
Switzerland,Switzerland,week,2013,3,10,2013-03-10,1456,1447,9,0.6219765031098916
Switzerland,Switzerland,week,2013,3,11,2013-03-17,1419,1370,49,3.5766423357664223
Switzerland,Switzerland,week,2013,3,12,2013-03-24,1349,1339,10,0.7468259895444334
Switzerland,Switzerland,week,2013,3,13,2013-03-31,1352,1283,69,5.378020265003897
Switzerland,Switzerland,week,2013,4,14,2013-04-07,1317,1290,27,2.0930232558139465
Switzerland,Switzerland,week,2013,4,15,2013-04-14,1268,1224,44,3.594771241830074
Switzerland,Switzerland,week,2013,4,16,2013-04-21,1213,1218,-5,-0.41050903119868565
Switzerland,Switzerland,week,2013,4,17,2013-04-28,1245,1164,81,6.958762886597938
Switzerland,Switzerland,week,2013,5,18,2013-05-05,1152,1215,-63,-5.185185185185176
Switzerland,Switzerland,week,2013,5,19,2013-05-12,1105,1184,-79,-6.672297297297305
Switzerland,Switzerland,week,2013,5,20,2013-05-19,1154,1141,13,1.1393514460999086
Switzerland,Switzerland,week,2013,5,21,2013-05-26,1101,1198,-97,-8.096828046744577
Switzerland,Switzerland,week,2013,6,22,2013-06-02,1119,1171,-52,-4.440649017933396
Switzerland,Switzerland,week,2013,6,23,2013-06-09,1139,1155,-16,-1.3852813852813881
Switzerland,Switzerland,week,2013,6,24,2013-06-16,1174,1111,63,5.6705670567056785
Switzerland,Switzerland,week,2013,6,25,2013-06-23,1171,1109,62,5.5906221821460775
Switzerland,Switzerland,week,2013,6,26,2013-06-30,1100,1185,-85,-7.172995780590725
Switzerland,Switzerland,week,2013,7,27,2013-07-07,1165,1159,6,0.5176876617774013
Switzerland,Switzerland,week,2013,7,28,2013-07-14,1099,1139,-40,-3.5118525021949125
Switzerland,Switzerland,week,2013,7,29,2013-07-21,1173,1196,-23,-1.923076923076934
Switzerland,Switzerland,week,2013,7,30,2013-07-28,1196,1199,-3,-0.2502085070892406
Switzerland,Switzerland,week,2013,8,31,2013-08-04,1141,1121,20,1.7841213202497812
Switzerland,Switzerland,week,2013,8,32,2013-08-11,1084,1181,-97,-8.213378492802718
Switzerland,Switzerland,week,2013,8,33,2013-08-18,1178,1146,32,2.7923211169284485
Switzerland,Switzerland,week,2013,8,34,2013-08-25,1124,1137,-13,-1.143359718557619
Switzerland,Switzerland,week,2013,9,35,2013-09-01,1163,1166,-3,-0.25728987993139185
Switzerland,Switzerland,week,2013,9,36,2013-09-08,1158,1150,8,0.6956521739130466
Switzerland,Switzerland,week,2013,9,37,2013-09-15,1106,1177,-71,-6.0322854715378185
Switzerland,Switzerland,week,2013,9,38,2013-09-22,1160,1161,-1,-0.08613264427216905
Switzerland,Switzerland,week,2013,9,39,2013-09-29,1168,1187,-19,-1.6006739679865234
Switzerland,Switzerland,week,2013,10,40,2013-10-06,1115,1216,-101,-8.305921052631575
Switzerland,Switzerland,week,2013,10,41,2013-10-13,1145,1264,-119,-9.414556962025316
Switzerland,Switzerland,week,2013,10,42,2013-10-20,1142,1257,-115,-9.148766905330149
Switzerland,Switzerland,week,2013,10,43,2013-10-27,1205,1217,-12,-0.9860312243221045
Switzerland,Switzerland,week,2013,11,44,2013-11-03,1196,1222,-26,-2.1276595744680833
Switzerland,Switzerland,week,2013,11,45,2013-11-10,1203,1248,-45,-3.6057692307692264
Switzerland,Switzerland,week,2013,11,46,2013-11-17,1168,1280,-112,-8.75
Switzerland,Switzerland,week,2013,11,47,2013-11-24,1240,1267,-27,-2.1310181531176084
Switzerland,Switzerland,week,2013,12,48,2013-12-01,1214,1300,-86,-6.615384615384613
Switzerland,Switzerland,week,2013,12,49,2013-12-08,1329,1323,6,0.4535147392290355
Switzerland,Switzerland,week,2013,12,50,2013-12-15,1256,1327,-71,-5.350414468726456
Switzerland,Switzerland,week,2013,12,51,2013-12-22,1221,1299,-78,-6.004618937644352
Switzerland,Switzerland,week,2014,1,1,2014-01-05,1309,1402,-93,-6.633380884450773
Switzerland,Switzerland,week,2014,1,2,2014-01-12,1286,1483,-197,-13.283884018880642
Switzerland,Switzerland,week,2014,1,3,2014-01-19,1312,1487,-175,-11.768661735036986
Switzerland,Switzerland,week,2014,1,4,2014-01-26,1315,1391,-76,-5.463695183321349
Switzerland,Switzerland,week,2014,2,5,2014-02-02,1313,1425,-112,-7.859649122807028
Switzerland,Switzerland,week,2014,2,6,2014-02-09,1275,1470,-195,-13.265306122448976
Switzerland,Switzerland,week,2014,2,7,2014-02-16,1300,1548,-248,-16.02067183462532
Switzerland,Switzerland,week,2014,2,8,2014-02-23,1349,1465,-116,-7.918088737201373
Switzerland,Switzerland,week,2014,3,9,2014-03-02,1358,1518,-160,-10.540184453227937
Switzerland,Switzerland,week,2014,3,10,2014-03-09,1335,1447,-112,-7.740152038700771
Switzerland,Switzerland,week,2014,3,11,2014-03-16,1292,1370,-78,-5.693430656934311
Switzerland,Switzerland,week,2014,3,12,2014-03-23,1286,1339,-53,-3.9581777445855124
Switzerland,Switzerland,week,2014,3,13,2014-03-30,1209,1283,-74,-5.767731878409975
Switzerland,Switzerland,week,2014,4,14,2014-04-06,1224,1290,-66,-5.116279069767444
Switzerland,Switzerland,week,2014,4,15,2014-04-13,1212,1224,-12,-0.9803921568627345
Switzerland,Switzerland,week,2014,4,16,2014-04-20,1190,1218,-28,-2.2988505747126453
Switzerland,Switzerland,week,2014,4,17,2014-04-27,1136,1164,-28,-2.4054982817869472
Switzerland,Switzerland,week,2014,5,18,2014-05-04,1188,1215,-27,-2.2222222222222285
Switzerland,Switzerland,week,2014,5,19,2014-05-11,1209,1184,25,2.111486486486484
Switzerland,Switzerland,week,2014,5,20,2014-05-18,1135,1141,-6,-0.5258545135845765
Switzerland,Switzerland,week,2014,5,21,2014-05-25,1153,1198,-45,-3.756260434056756
Switzerland,Switzerland,week,2014,6,22,2014-06-01,1124,1171,-47,-4.01366353543979
Switzerland,Switzerland,week,2014,6,23,2014-06-08,1097,1155,-58,-5.021645021645028
Switzerland,Switzerland,week,2014,6,24,2014-06-15,1215,1111,104,9.360936093609354
Switzerland,Switzerland,week,2014,6,25,2014-06-22,1080,1109,-29,-2.6149684400360655
Switzerland,Switzerland,week,2014,6,26,2014-06-29,1079,1185,-106,-8.94514767932489
Switzerland,Switzerland,week,2014,7,27,2014-07-06,1156,1159,-3,-0.25884383088869356
Switzerland,Switzerland,week,2014,7,28,2014-07-13,1077,1139,-62,-5.443371378402105
Switzerland,Switzerland,week,2014,7,29,2014-07-20,1181,1196,-15,-1.2541806020066986
Switzerland,Switzerland,week,2014,7,30,2014-07-27,1136,1199,-63,-5.254378648874052
Switzerland,Switzerland,week,2014,8,31,2014-08-03,1161,1121,40,3.568242640499548
Switzerland,Switzerland,week,2014,8,32,2014-08-10,1054,1181,-127,-10.753598645215916
Switzerland,Switzerland,week,2014,8,33,2014-08-17,1107,1146,-39,-3.4031413612565444
Switzerland,Switzerland,week,2014,8,34,2014-08-24,1103,1137,-34,-2.9903254177660443
Switzerland,Switzerland,week,2014,8,35,2014-08-31,1177,1166,11,0.9433962264151035
Switzerland,Switzerland,week,2014,9,36,2014-09-07,1151,1150,1,0.0869565217391397
Switzerland,Switzerland,week,2014,9,37,2014-09-14,1132,1177,-45,-3.823279524214101
Switzerland,Switzerland,week,2014,9,38,2014-09-21,1115,1161,-46,-3.962101636520245
Switzerland,Switzerland,week,2014,9,39,2014-09-28,1135,1187,-52,-4.3807919123841685
Switzerland,Switzerland,week,2014,10,40,2014-10-05,1189,1216,-27,-2.2203947368420955
Switzerland,Switzerland,week,2014,10,41,2014-10-12,1208,1264,-56,-4.430379746835442
Switzerland,Switzerland,week,2014,10,42,2014-10-19,1169,1257,-88,-7.000795544948289
Switzerland,Switzerland,week,2014,10,43,2014-10-26,1244,1217,27,2.218570254724739
Switzerland,Switzerland,week,2014,11,44,2014-11-02,1218,1222,-4,-0.32733224222586443
Switzerland,Switzerland,week,2014,11,45,2014-11-09,1266,1248,18,1.4423076923076934
Switzerland,Switzerland,week,2014,11,46,2014-11-16,1299,1280,19,1.484375
Switzerland,Switzerland,week,2014,11,47,2014-11-23,1293,1267,26,2.0520915548540017
Switzerland,Switzerland,week,2014,11,48,2014-11-30,1283,1300,-17,-1.3076923076923066
Switzerland,Switzerland,week,2014,12,49,2014-12-07,1294,1323,-29,-2.1919879062736243
Switzerland,Switzerland,week,2014,12,50,2014-12-14,1251,1327,-76,-5.727204220045209
Switzerland,Switzerland,week,2014,12,51,2014-12-21,1333,1299,34,2.6173979984603477
